"Ensembl","gene","bp","mu_syn","mu_mis","mu_lof","n_syn","n_mis","n_lof","exp_syn","exp_mis","exp_lof","syn_z","mis_z","lof_z","pLI","pRec","pNull"
"ENSG00000102901","CENPT",1686,8.11319422626e-06,1.88130304964e-05,1.4285559521e-06,91,224,6,90.9237911241,203.959082389,20.1452449666,-0.00495476052433856,-0.686376086180551,3.12186332509702,0.0553623518797919,0.943822340250042,0.000815307870166207
"ENSG00000148700","ADD3",2121,6.99736838495e-06,1.83372453556e-05,1.89149888315e-06,93,229,4,84.4494876836,211.526045599,26.9181742062,-0.576823542694377,-0.587661120235302,4.37569386406474,0.952357436631549,0.0476423310787392,2.32289711505446e-07
"ENSG00000141200","KIF2B",2022,9.31169532947e-06,2.13971116237e-05,9.26320020187e-07,112,264,18,105.9225,242.8528117,10.91449504,-0.366083615813396,-0.663739587740235,-2.12450958717226,3.73383408114166e-15,0.00078965537264857,0.999210344627348
"ENSG00000213281","NRAS",570,2.16342962644e-06,4.9958689023e-06,5.20137891417e-07,26,27,0,26.188493,58.2806236,7.56965672,0.0228340301755538,2.00414794832276,2.72538457361237,0.912772900891261,0.0865957868835444,0.000631312225194307
"ENSG00000011177",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000206267",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000148110",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000004799","PDK4",1236,4.79743415044e-06,1.20775661298e-05,1.18219044519e-06,57,146,11,54.4907988859,133.280364447,17.337524382,-0.210728444057744,-0.53889833394417,1.50770293858591,4.55196606471685e-06,0.845039218713939,0.154956229319997
"ENSG00000157259","GATAD1",810,5.00319956179e-06,9.18430260997e-06,4.61834245119e-07,23,47,1,22.919904,54.7292321,5.86476797,-0.010372312187056,0.511026062545191,1.98987787268794,0.507483499064787,0.473876778509361,0.0186397224258525
"ENSG00000105287","PRKD2",2637,1.89705599764e-05,3.74545293813e-05,1.92232661517e-06,174,195,1,207.322039688,404.185629028,27.3380402932,1.43468918870552,5.08929811502955,4.98987270309129,0.9996964074254,0.000303592457339082,1.17260401134187e-10
"ENSG00000157540","DYRK1A",2292,8.60495351019e-06,2.34950225418e-05,1.94385301096e-06,124,156,1,101.109020988,268.817292854,26.4989833873,-1.41129995036144,3.36560824665812,4.90679536517519,0.999584541726647,0.000415458021545489,2.51807787327076e-10
"ENSG00000125257","ABCC4",3978,1.71958322676e-05,3.88395591753e-05,3.4464416447e-06,206,400,15,198.58400019,433.502295718,49.6773581395,-0.326247421744943,0.787037453089924,4.87367326485303,0.0013146830739273,0.998685202568288,1.14357784337428e-07
"ENSG00000112214","FHL5",855,2.99445005477e-06,7.65787404009e-06,6.28223301329e-07,35,112,11,36.023225,88.8607902,9.21338425,0.105688376949378,-1.20063197336869,-0.583057289376192,1.6770876188147e-08,0.0649839781428217,0.935016005086302
"ENSG00000186977","KRTAP19-5",219,1.62249017031e-06,2.94380479162e-06,1.8113896791e-07,19,39,3,18.80225,33.7730205,2.47143901,-0.0282722962922014,-0.439928749949867,-0.333050278621882,0.00518271337885184,0.465959289119672,0.528857997501477
"ENSG00000155329","ZCCHC10",513,1.56477115159e-06,4.04734430586e-06,4.29127644479e-07,24,43,2,18.2884041283,44.2429461997,5.88843185053,-0.827979103253912,0.0914004015588891,1.58731956923731,0.16080191147859,0.774251508922435,0.0649465795989748
"ENSG00000141720",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000137504","CREBZF",1065,1.06023617807e-05,1.79141465141e-05,5.05909568352e-07,77,121,3,120.546,203.3901491,6.15115759,2.45878908799902,2.82570340674225,1.25858169993688,0.0366616489719182,0.832377449397193,0.130960901630889
"ENSG00000188784","PLA2G2E",429,2.91845508243e-06,5.81328803522e-06,3.16928333679e-07,25,58,5,31.7283212278,62.2616580566,4.6179776247,0.740512738240882,0.264170851722221,-0.17609726530146,0.000343166465007747,0.374130934523008,0.625525899011984
"ENSG00000160563","MED27",936,4.57222288843e-06,1.09519483527e-05,9.08901605737e-07,42,84,6,52.0345221627,121.287211118,12.8120309873,0.86238316553181,1.65603238338843,1.88519952219087,0.00360424731766106,0.954104443021125,0.0422913096612143
"ENSG00000010256","UQCRC1",1443,7.78021494819e-06,1.92486623936e-05,1.24521356805e-06,84,191,5,83.8479324743,203.866914929,18.2968678229,-0.0102954854338841,0.440775062529481,3.0792905655316,0.132467103146211,0.866597703776216,0.000935193077573351
"ENSG00000102580","DNAJC3",1515,5.68275611171e-06,1.33654471823e-05,1.57510353189e-06,64,126,3,68.8624870272,155.15586747,22.4345902282,0.363259389605118,1.14487677697632,4.0644899676494,0.951080561997675,0.0489182113184231,1.22668390174675e-06
"ENSG00000060069","CTDP1",2886,2.44050853749e-05,4.41674757978e-05,2.2004452936e-06,180,297,4,185.248472144,337.784615067,25.5946013437,0.239060201985288,1.08540726212699,4.2282500365495,0.924155318985366,0.0758439282896338,7.52725000208255e-07
"ENSG00000133321","RARRES3",495,2.2407826369e-06,5.53184378734e-06,3.08781350007e-07,26,66,5,27.064914,64.3533286,5.1749423,0.126899252560636,-0.100400874099616,0.0761783891529115,0.000504117067056656,0.446256503536614,0.55323937939633
"ENSG00000101844","ATG4A",1197,3.9307829555e-06,9.96138233283e-06,1.1897237136e-06,26,62,0,33.9595359992,78.4721163799,13.2734744479,0.846752556222772,0.909511704272574,3.60895884160666,0.988883246902227,0.0111129655765926,3.78752118020642e-06
"ENSG00000068001","HYAL2",1422,6.91198481362e-06,1.92102407858e-05,1.0404475531e-06,93,154,5,79.571523,218.9133683,13.04577732,-0.933248982200646,2.14592568823586,2.2065954156805,0.0206315124398338,0.961955323457671,0.0174131641024949
"ENSG00000206301",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000091317","CMTM6",552,2.44030804123e-06,5.50243380433e-06,4.01800306995e-07,27,51,0,22.4007927612,49.4352165657,5.43744442575,-0.602422286106861,-0.108855781326123,2.30986762304588,0.822756767085209,0.1732736375197,0.00396959539509028
"ENSG00000025156","HSF2",1611,5.34843154501e-06,1.32122221032e-05,1.42361091839e-06,74,107,3,64.7594644785,151.674664221,21.0068353515,-0.711860881287386,1.77427717723118,3.89176679456319,0.919340110510229,0.0806555356569034,4.35383286716833e-06
"ENSG00000163012","ZSWIM2",1902,5.82147872464e-06,1.50226821971e-05,1.66493788033e-06,76,240,17,66.9085993305,166.376945696,21.7428893158,-0.689031692036287,-2.79179848322624,1.00756724584102,5.13768966981789e-10,0.363952929217253,0.636047070268978
"ENSG00000112081","SRSF3",495,1.9192176926e-06,6.82178948306e-06,8.13499847889e-07,25,6,0,23.7480474729,79.1819919618,11.2025852413,-0.159265783332622,4.02260575864483,3.31549909504091,0.976175209668048,0.0238001260124275,2.46643195241527e-05
"ENSG00000100077",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000103061","SLC7A6OS",930,6.30222809613e-06,1.37629865984e-05,7.49486312859e-07,58,94,1,64.1545415896,136.17767881,9.52708439135,0.476355684759593,1.76785401647607,2.73659317451468,0.807327025070433,0.191618345679464,0.00105462925010327
"ENSG00000205022","PABPN1L",837,5.11004794632e-06,1.03686730333e-05,9.23626336481e-07,52,93,13,33.7286053914,64.445095032,7.37816283765,-1.95039163626113,-1.73981162662209,-2.05018873859896,2.65471049687625e-11,0.00553015877413551,0.994469841199317
"ENSG00000084072","PPIE",945,3.75629613457e-06,9.69301737206e-06,7.87953419984e-07,42,75,0,42.3442121072,103.722804911,11.7929173678,0.0327926078168772,1.37945047253919,3.401734143481,0.980809839859493,0.0191756868981854,1.44732423219626e-05
"ENSG00000113889","KNG1",1935,7.8484569955e-06,1.79745359444e-05,1.68231810411e-06,101,235,15,90.9713547367,203.800519685,22.5580467468,-0.651837944630319,-1.06896007328833,1.57633513849632,4.17299309157391e-08,0.805267507995502,0.194732450274567
"ENSG00000151576",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000068078","FGFR3",2427,2.10957793938e-05,3.87899028197e-05,2.20586341281e-06,235,292,9,190.069171098,344.807850427,25.350729769,-2.02040151686272,1.39099877256764,3.21685523579947,0.00290912236409275,0.996560983354136,0.000529894281771077
"ENSG00000110237","ARHGEF17",6192,4.08778186235e-05,8.67756502671e-05,4.6452165609e-06,402,758,10,454.186176927,959.684299902,59.6606272629,1.51805731288561,3.18437602437598,6.3688051499666,0.995257098833384,0.00474290116656141,5.42658599777922e-14
"ENSG00000134744","ZCCHC11",4938,1.60251282034e-05,4.22483776191e-05,4.53227086957e-06,183,394,1,188.958688367,477.920600018,61.4399616676,0.268730889439064,1.87761760692566,7.63815405377209,0.999999999122232,8.77767544483642e-10,3.77677886439194e-24
"ENSG00000175711","B3GNTL1",1086,8.51387808839e-06,1.56222568898e-05,1.4948726177e-06,80,153,17,78.0251176093,141.716007775,17.8328088754,-0.138603104758524,-0.463628458053967,0.195355271828914,2.14222358700744e-11,0.0655000159889588,0.934499983989619
"ENSG00000127870","RNF6",2058,6.49982393586e-06,2.03270770792e-05,2.35187308044e-06,79,199,7,74.901651,231.5672963,27.90450039,-0.293570749919269,1.04679003702309,3.92005685720876,0.170343293261201,0.829632709974642,2.39967641565198e-05
"ENSG00000205323","SARNP",633,2.03385013459e-06,5.31333815737e-06,8.43174295357e-07,27,46,0,26.4790878696,61.7382681112,13.3202570867,-0.0627567643503203,0.979707013524997,3.61531417416073,0.989074046382946,0.0109223234244534,3.63019260025714e-06
"ENSG00000152291","TGOLN2",1362,9.32719497751e-06,1.67182601215e-05,5.46546889678e-07,52,159,6,102.594513733,177.882419822,6.73019368693,3.09664015811969,0.692479847108457,0.278813624314485,0.000179690886067026,0.462547905195248,0.537272403918685
"ENSG00000175592","FOSL1",816,4.64676741674e-06,1.03537141232e-05,8.09183769707e-07,25,93,2,31.9662399677,85.171831176,7.77442325726,0.763839447432229,-0.414885941479237,2.05146552291366,0.28979602655229,0.689205893910146,0.0209980795375643
"ENSG00000115145","STAM2",1578,5.18140516127e-06,1.27466631802e-05,1.20488165962e-06,54,176,6,62.1788123351,145.387456058,18.8250702738,0.643011086478736,-1.24180023748625,2.92806794337637,0.034504985570748,0.963803382516297,0.00169163191295455
"ENSG00000166912",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000136560","TANK",1278,4.4828709484e-06,1.06066611839e-05,9.08421562626e-07,43,107,1,53.725541,123.1093588,13.22628013,0.907148280200706,0.710150204801593,3.33016100369036,0.943798417923446,0.0561591815396147,4.24005369396905e-05
"ENSG00000164134","NAA15",2601,8.11132004587e-06,2.10214140994e-05,2.21797705919e-06,104,135,3,93.9803914075,232.19449786,32.0228312009,-0.64073971441868,3.11983896332966,5.08041980271161,0.998576839501621,0.00142316029118254,2.07196968300901e-10
"ENSG00000174231","PRPF8",7008,3.0914290631e-05,7.99205900704e-05,6.66163776655e-06,460,266,8,366.592502172,920.226689361,92.6183935284,-3.02440118610712,10.5486597686577,8.70975310462071,0.999999999219228,7.80771924814832e-10,3.94353645718941e-29
"ENSG00000073792","IGF2BP2",1800,9.82212239043e-06,2.02767088033e-05,1.8220722546e-06,102,138,4,108.381889143,220.793304148,26.3690422428,0.380032806221869,2.72532766977312,4.31508996272762,0.942124149210594,0.0578754718254093,3.78963996263379e-07
"ENSG00000033170","FUT8",1728,5.33327662584e-06,1.61552185778e-05,1.98888692226e-06,96,120,2,63.8253941334,185.740013018,26.1760057863,-2.49669821231211,2.35935594779446,4.68082688180534,0.997566109877212,0.00243388633326219,3.78952605680299e-09
"ENSG00000163755","HPS3",3015,1.24415477743e-05,2.86602501495e-05,2.2752890653e-06,130,332,26,140.544476171,318.584283194,32.2537994953,0.551402244781245,-0.367635652202778,1.09079535921664,3.52030440679389e-15,0.136562010146379,0.863437989853617
"ENSG00000181315",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000132434","LANCL2",1353,7.81965292016e-06,1.63903080792e-05,1.31052385748e-06,70,154,3,80.7131538891,171.397903151,17.9916204609,0.739255434165314,0.649995842095304,3.50108837319871,0.786760146345929,0.213181752551996,5.81011020749157e-05
"ENSG00000136731","UGGT1",4668,1.76424099064e-05,4.14512333035e-05,4.36168723691e-06,185,465,18,208.619357567,472.377290549,65.0223545686,1.01377356650772,0.166023460893338,5.77647293381496,0.00289726281334611,0.997102736883172,3.03482229922747e-10
"ENSG00000105549","THEG",1140,6.06618526587e-06,1.45402461615e-05,9.17771111941e-07,83,198,11,71.2135191295,165.795482051,13.4068831382,-0.86586938460592,-1.22333848842017,0.651149588891786,4.92698073399521e-07,0.39783004944338,0.602169457858546
"ENSG00000148444","COMMD3",588,2.97008240272e-06,6.12147558191e-06,7.02151680637e-07,28,61,5,24.8417560883,53.1707070202,10.4190352278,-0.392828900372622,-0.525173340915725,1.66302179900938,0.00742011460272826,0.924029886568938,0.0685499988283337
"ENSG00000165943","MOAP1",1056,4.11984441343e-06,9.47072665146e-06,5.6765348016e-07,49,112,5,47.09779,107.7244069,6.85072885,-0.171833434542466,-0.201491385866063,0.700428966194547,0.00140363613553352,0.663920629406613,0.334675734457853
"ENSG00000175606","TMEM70",783,4.55826309233e-06,9.60206708357e-06,7.26193753399e-07,42,89,5,44.2944535622,95.6480339125,8.50541884384,0.21372407165538,0.332484516783864,1.19064333627942,0.00324098348148041,0.825607326409594,0.171151690108926
"ENSG00000162236","STX5",1068,5.13848095639e-06,1.24010452842e-05,8.64855285632e-07,55,109,3,51.9470310621,121.545756155,13.0065588134,-0.262598151695016,0.556602051970427,2.74848410335582,0.362948405820287,0.63453688346441,0.00251471071530281
"ENSG00000157954","WIPI2",1365,9.45642506784e-06,1.72811346571e-05,1.19668478558e-06,104,118,5,103.56912277,186.503057146,17.2557601413,-0.0262488875027559,2.45348658033476,2.92255642624991,0.093680612051952,0.904611933314382,0.00170745463366602
"ENSG00000113597","TRAPPC13",1257,4.06911595963e-06,1.02489023346e-05,9.77074550749e-07,45,77,2,42.170318958,98.1535476821,13.2584858673,-0.270136553582802,1.04435158378014,3.06282867776518,0.765500289091919,0.234124474031234,0.000375236876846653
"ENSG00000149970","CNKSR2",3105,1.05955096399e-05,2.70060270174e-05,3.25844566105e-06,80,108,2,88.1872321587,212.735163088,32.2460495429,0.540484942325054,3.51228269237554,5.27618635199404,0.999748049373382,0.000251950611552683,1.5064955993892e-11
"ENSG00000127472","PLA2G5",417,2.5724231575e-06,5.05644622989e-06,4.70649401425e-07,19,54,6,29.9296527966,57.1511423147,6.81699602476,1.23852536809985,0.20387864631872,0.309965322329699,0.000190274829493542,0.474147037399319,0.525662687771188
"ENSG00000189311",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000137757","CASP5",1344,5.14693132109e-06,1.30855835313e-05,1.20076917392e-06,76,145,14,61.568268,150.7791495,16.65825456,-1.14022184053246,0.230200397263972,0.645166030713147,8.10674722109889e-09,0.273167234956693,0.72683275693656
"ENSG00000136689","IL1RN",543,2.39386456624e-06,5.29367097256e-06,5.17526332538e-07,35,74,2,29.6375626,62.4929742,8.37825887,-0.610647639727408,-0.711973952461916,2.18280502806334,0.340218948927042,0.645559637899344,0.0142214131736131
"ENSG00000188486","H2AFX",432,4.80885654183e-06,8.48625376331e-06,2.1226817658e-07,33,20,0,54.90445,96.5701227,2.82413934,1.8326437285479,3.81113565955655,1.66468753272368,0.620410500240712,0.347223585163417,0.0323659145958712
"ENSG00000073756","PTGS2",1815,6.69252737047e-06,1.72126541333e-05,1.45308415522e-06,80,116,0,74.3586786026,189.891378402,19.8296534997,-0.40556861931698,2.62275509046921,4.41110318838218,0.999033115984394,0.000966874268216037,9.7473902254036e-09
"ENSG00000154589","LY96",483,1.45850218924e-06,3.71010958155e-06,4.44318111807e-07,19,47,8,17.9219871218,42.4569480676,6.82074019047,-0.157862557991388,-0.341027646501014,-0.447284033555839,2.41002321572206e-06,0.162303073630055,0.83769451634673
"ENSG00000152229","PSTPIP2",1005,3.56448627098e-06,9.33740770226e-06,1.68126351059e-06,40,82,6,41.6956465184,99.1711280041,22.0729761092,0.162794718048829,0.843378795663941,3.38887500544443,0.107611557288659,0.892114743158107,0.000273699553234439
"ENSG00000183311",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000179837",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000165970","SLC6A5",2394,1.41736765839e-05,2.71722752435e-05,2.04876601647e-06,151,278,22,150.94832264,288.351869888,28.822124276,-0.00260871045818422,0.298177667621286,1.25876997058878,1.84554624033866e-12,0.352780378349569,0.647219621648586
"ENSG00000176463","SLCO3A1",2133,1.6266584208e-05,2.80708676087e-05,1.22691459463e-06,167,171,3,172.173614674,296.91648479,17.1903090521,0.244432569094546,3.57422528348048,3.39031231727318,0.732171682691697,0.267716118663014,0.00011219864528949
"ENSG00000185479","KRT6B",1695,8.55347584116e-06,1.89201187419e-05,8.62148898435e-07,56,150,6,100.684544,218.1407587,13.54019506,2.76073711305303,2.25660332717815,2.02983079792219,0.00479265544310742,0.966239227338555,0.0289681172183378
"ENSG00000204316","MRPL38",1143,6.95473143003e-06,1.72388500114e-05,1.40646887139e-06,79,139,10,58.044503707,140.756017563,13.5349684913,-1.70516715582739,0.0723948239224108,0.951802021216837,4.08583632282511e-06,0.604508332153175,0.395487582010502
"ENSG00000143224","PPOX",1434,5.93872098351e-06,1.58000081092e-05,1.05641027142e-06,71,134,4,72.316104,184.0465355,16.99850617,0.0959446795845994,1.80437322631179,3.12304147079008,0.328331759509175,0.670994980354593,0.000673260136232203
"ENSG00000029364","SLC39A9",924,4.09084033841e-06,8.72111787837e-06,6.68936512955e-07,50,59,2,48.7924763392,100.840421971,10.4231132717,-0.107168554259526,2.03795667169449,2.58442308983694,0.529198523354405,0.467367700052898,0.00343377659269614
"ENSG00000198862","LTN1",5439,1.80953900633e-05,4.54240891638e-05,4.22925221462e-06,219,470,12,210.840665996,511.593661744,58.4756397689,-0.348357471573326,0.899459118180028,6.02043063643614,0.832714009845553,0.167285990137576,1.68709061566157e-11
"ENSG00000005075","POLR2J",354,2.01076854214e-06,3.86814447407e-06,4.60012371189e-07,4,9,1,20.9920771501,38.0543707793,5.22621936254,2.29915491208528,2.30369839238901,1.83125108043062,0.444173138750063,0.526638707263758,0.0291881539861797
"ENSG00000158483","FAM86C1",498,3.21898728345e-06,6.51710147702e-06,4.44931304651e-07,34,58,10,32.073800179,61.76889943,6.38168278538,-0.210850967389576,0.234555759960023,-1.41882468168527,1.47905868931909e-08,0.0317678111351509,0.968232174074262
"ENSG00000132600","PRMT7",2079,1.20970988972e-05,2.4241434594e-05,1.85071424316e-06,138,260,17,135.737248954,267.71038634,26.7772975881,-0.120405460637414,0.230494581469734,1.87165215698602,8.30563679212495e-09,0.895222115412009,0.104777876282354
"ENSG00000004059","ARF5",543,3.07912134151e-06,7.00256921369e-06,4.55321942844e-07,25,28,2,32.8926426033,72.8868021361,7.03845853958,0.85314404785895,2.57164309547798,1.88125911078826,0.234001126600504,0.7328488490273,0.0331500243721965
"ENSG00000106305","AIMP2",963,6.24324344707e-06,1.19827152366e-05,4.83948417485e-07,80,168,5,70.2809970435,133.775289136,6.926039369,-0.718707213736778,-1.44733193425771,0.724957202665599,0.00146308205811016,0.672818479143005,0.325718438798885
